company_name,product_name,category,details
axa,Risikolebensversicherung von AXA,Risikolebensversicherung,"Finanzielle Absicherung der Hinterbliebenen im Todesfall der versicherten Person während der Vertragslaufzeit
Versicherungssumme wird bei Vertragsschluss festgelegt und im Todesfall ausbezahlt
Geld geht an die vertraglich vereinbarte Person (den sogenannten Bezugsberechtigten) oder die Erben
Keine Altersvorsorge, sondern dient zur Absicherung von finanziellen Verpflichtungen
Besonders sinnvoll für junge Familien, Alleinerziehende, Paare ohne Kinder, Immobilienkäufer und Selbstständige mit Geschäftspartnern
Höhe der Versicherungssumme hängt von individuellen Lebensumständen, Zweck der Absicherung und vorhandenen Absicherungen oder Ersparnissen ab
Verschiedene Tarife verfügbar: Standard und Komfort
Dynamische Erhöhung: Anpassung des Versicherungsschutzes ohne neue Gesundheitsprüfung
Ausgezeichneter Schutz: Unverzichtbare Vorsorge besonders für Familien oder Singles mit Kindern
Möglichkeit zur Kombination mit Zusatzversicherungen wie Berufsunfähigkeitszusatzversicherung (BUZ) oder Rentenversicherung
Beratung durch Experten von AXA zur optimalen Absicherung
7,3 Millionen Kunden vertrauen auf den Schutz von AXA
Über 180 Jahre Erfahrung in der Versicherungsbranche
3.300 Berater in ganz Deutschland."
axa,Internationale Versicherungsprogramme,Gewerbeversicherung,"Individuelle und umfassende Versicherungslösungen mit weltweiten Deckungen und Betreuung vor Ort durch AXA International Services.
Globales Netzwerk von Auslandsgesellschaften mit Experten.
Jahrzehntelange Erfahrung im internationalen Versicherungsgeschäft.
Individueller Schutz durch verschiedene Versicherungsmodelle.
Finanzkraft und exzellente Ratings von AXA.
Zuverlässiger Rundum-Schutz.
Compliance: Versicherungsschutz wird in jedem Land von erfahrenen Teams unter Berücksichtigung der landesspezifischen Marktgegebenheiten und Vorschriften bereitgestellt.
Bedarfsgerecht versichert – leicht gemacht.
Internationales Netzwerk, eines der größten und bestetablierten internationalen Versicherungs-Netzwerke.
Expertise & Erfahrung: Fundiertes Know-how und langjährige Erfahrungen im internationalen Versicherungsgeschäft.
Finanzielle Stärke von AXA: Stabiler und dauerhafter Versicherungsschutz weltweit.
Integriertes internationales Versicherungsprogramm für alle Auslandsgesellschaften.
Versicherung der Auslandsgesellschaften durch eine lokale Police (Koordiniertes Programm).
Versicherung der Auslandsgesellschaften im Rahmen der deutschen Versicherungspolice (FOS).
Kompetenz und Erfahrung im internationalen Versicherungsgeschäft.
Jahrzehntelange Erfahrung in Underwriting und Schadenregulierung.
Internationales Netzwerk mit Underwritern, Schadenregulierern, Ingenieure, Brandschutzingenieure, Umweltberater, Geologen und Kapitäne weltweit.
Angebot des internationalem Programmgeschäftes in 218 Gebieten.
Empfehlung ausländischer Co-Broker auf Wunsch.
Kompetente Beratung im kompletten Firmen- und Industriegeschäft im Inland und Ausland."
axa,Bürgschafts- und Kautionsversicherung,Gewerbeversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Bietet wichtigen Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss.
Individueller Versicherungsschutz für Hab und Gut.
Erstklassige medizinische Versorgung.
Private Rentenversicherung, Betriebliche Rentenversicherung, Geldanlage, Vermögenswirksame Leistungen.
Berufsunfähigkeitsversicherung, Existenzschutzversicherung, Risikolebensversicherung, Unfallversicherung, Sterbegeldversicherung.
Inhaltsversicherung, Betriebsgebäude, Transportversicherung, Autoinhaltsversicherung, Bauleistungsversicherung, Elektronikversicherung, Industrie Sachversicherung, Maschinenversicherung, Montageversicherung, Ertragsausfallversicherung, Betriebsschließungsversicherung, Praxisausfallversicherung.
Betriebshaftpflichtversicherung, Berufshaftpflichtversicherung, Veranstalterhaftpflicht, Industrie Haftpflichtversicherung, Vermögensschadenhaftpflichtversicherung, Vertrauensschadenversicherung, Verkehrshaftungsversicherung, IT-Unternehmen IT-Haftpflichtversicherung, Waldversicherung.
Kautionsversicherung, Zusatzinformationen Bürgschaft und Kaution, Kontakt Bürgschaft und Kaution.
Factoring, Firmenleasing.
Ganzheitliche Mitarbeiterabsicherung, Betriebliche Altersversorgung, Betriebliche Krankenversicherung, Internationale Krankenversicherung, Betriebliche Gruppenunfallversicherung.
Kfz-Flottenversicherung.
Cyber-Versicherung.
AXA International Services, Luftfahrtversicherung, Waldversicherung.
Gewerblicher Rechtsschutz."
axa,Motorradversicherung von AXA,Haftpflichtversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Grundschutz bietet die Haftpflichtversicherung, die die Prüfung und Abrechnung der Ansprüche übernimmt, wenn Sie mit Ihrem Motorrad einen Unfall verursachen.
Zusätzlicher Abschluss einer Teilkaskoversicherung sichert auch Ihr eigenes Motorrad ab, z. B. wenn es durch Sturm, Hagel oder Überschwemmung zu Schaden kommt sowie bei Diebstahl oder Brand.
Eine Vollkaskoversicherung zahlt sogar für Schäden an Ihrem Motorrad, die durch einen selbstverschuldeten Unfall entstanden sind.
Verschiedene Tarife zur Auswahl: mobil kompakt und mobil komfort.
Günstige Beiträge für Neueinsteiger.
Schadenfreiheitsklasse bleibt bei einer Fahrpause von bis zu 10 Jahren erhalten.
Zusatzleistungen, Top-Service und vorbildliche Schadenregulierung.
Saisonkennzeichen spart Papierkram und Geld. Steht das Motorrad im Winter in der Garage, besteht Ruheversicherungsschutz.
Auch Leichtkrafträder mit einem Hubraum von 50 bis 125 ccm können versichert werden.
eVB-Nummer (früher Doppelkarte) für die Zulassungsstelle wird schnell bereitgestellt.
24-Stunden-Vertragsservice ist jederzeit telefonisch erreichbar.
Vorbildliche Schadenregulierung: Schnelligkeit, Hilfsbereitschaft und Kompetenz haben bei AXA oberste Priorität.
Im europäischen Ausland ist die Vermittlung einer ärztlichen Betreuung in der Kfz-Versicherung von AXA inklusive.
Möglichkeit zur Ergänzung durch eine Verkehrsrechtsschutzversicherung von Jurpartner.
Möglichkeit zur Ergänzung durch eine Kfz-Versicherung mit dem Internet-Tarif mobil online."
axa,Vertrauensschadenversicherung,Vertrauensschadenversicherung,"Schützt versicherte Unternehmen vor Vermögensschäden, die durch kriminelle Handlungen von außenstehenden Dritten oder Mitarbeiterinnen und Mitarbeitern vorsätzlich verursacht werden.
Schutz vor Unterschlagung, Diebstahl, Sabotage durch Mitarbeiterinnen oder Mitarbeiter.
Schutz vor Verrat von Betriebsgeheimnissen durch Mitarbeiterinnen oder Mitarbeiter.
Schutz vor Täuschungsschäden durch außenstehende Dritte.
Schutz vor zielgerichteten Hackerschäden durch außenstehende Dritte.
Kein Selbstbehalt im Schadenfall.
Versicherungsschutz auch wenn der Schadenstifter nicht identifiziert werden kann.
Versicherungsschutz für ehemalige Mitarbeiterinnen und Mitarbeiter bis zum Ende der Vertragslaufzeit.
Mitversicherung von Schäden durch externe Rechtsanwälte, Steuerberater und Wirtschaftsprüfer.
Versicherungsschutz für Schäden, die aufgrund des Ablaufs der Nachmeldefrist vom Vorversicherer abgelehnt wurde.
Erstattung interner und externer Schadenermittlungs- und Rechtsverfolgungskosten.
Kostenübernahme bei Beauftragung eines PR-Unternehmens.
Erstattung zu zahlender Vertragsstrafen infolge eines Versicherungsfalls.
Unbegrenzte Nachmeldefrist nach Vertragsbeendigung.
Versicherungssumme steht zweifach je Versicherungsjahr zur Verfügung."
axa,Profi-Schutz,Gewerbeversicherung,"Maßgeschneiderte Versicherungen für Firmenkunden
Bietet die Möglichkeit, das eigene Versicherungspaket aus verschiedenen Produkten zusammenzustellen
Bedarfsgerechte Absicherung in den Bereichen Haftpflicht, Inhalt, Gebäude, Ertragsausfall, Mietausfall und Rechtsschutz
Branchenspezifische Deckungen
Berücksichtigung aller relevanten Risiken und Vermeidung von überflüssigen Deckungen
Produkt-Rabatt, je nach Anzahl der abgeschlossenen Produkte aus dem Profi-Schutz-Konzept
Komfort-Klausel in der Sach- und Haftpflichtversicherung: Verbesserungen der versicherten Leistungen können jederzeit in Anspruch genommen werden
Betriebshaftpflichtversicherung: umfassender Schutz gegen Schadenersatzansprüche Dritter im geschäftlichen Umfeld
Inhaltsversicherung: Schutz der Inneneinrichtung und Ausstattung der Geschäftsräume
Gebäudeversicherung: Absicherung vor Schäden durch Feuer, Leitungswasser, Sturm und Hagel sowie vor Elementargefahren und böswillige Beschädigung
Ertragsausfallversicherung: Schutz gegen die finanziellen Folgen einer Betriebsunterbrechung
Mietausfallversicherung: Schutz vor finanziellen Einbußen, wenn der Mieter aufgrund eines Sachschadens nur eine gekürzte oder gar keine Miete zahlt
Rechtsschutzversicherung: optimale Grundversorgung für Unternehmen und freie Berufe
Rabatt auf die einzelnen Produkte, abhängig von der Anzahl der abgeschlossenen Produkte aus dem Profi-Schutz Paket
Kostenlose Hotline, E-Mail-Kontakt und Beratung vor Ort für weiterführende Fragen zum Profi-Schutz."
axa,Symptom-Check,Krankenversicherung,"Zuverlässig online Symptome checken
In wenigen Minuten zur ersten Einschätzung
Anschließende Handlungsempfehlungen
Von Mediziner:innen entwickelt
Kostenlos, jederzeit & überall online verfügbar
Funktioniert online und zeigt einfach und verständlich mögliche Ursachen zu den eigenen Beschwerden auf
Bietet eine Einschätzung über die Dringlichkeit eines Arztbesuchs
Gibt Vorschläge zu möglichen nächsten Schritten
Basierend auf einem Algorithmus, der Symptome mit entsprechenden Krankheitsbildern verknüpft
Wird regelmäßig durch ein erfahrenes Ärzteteam überprüft und um neue medizinische Fälle ergänzt
Anmeldung im ePortal Meine Gesundheit als krankenvollversicherter oder beihilfeberechtigter Kunde von AXA oder der DBV
Alternativ kann man sich auch über Google- oder Microsoft-Konto einloggen
Oder man nutzt den Gastzugang
Bietet eine Ersteinschätzung, mögliche Diagnose-Vorschläge, Empfehlungen, Fachwissen und ist 24 Stunden am Tag erreichbar
Schlägt unterschiedliche nächste Schritte vor, je nach vorliegenden Symptomen und Diagnose-Einschätzungen
Bei bestimmten Beschwerden und Ursachen, steht krankenvollversicherten oder beihilfeberechtigten Kunden der gesundheitsservice360° mit Informationen und Angeboten zu Krankheiten und Behandlungsmethoden zur Verfügung
Wird ein Arztbesuch empfohlen, haben alle Nutzer die Möglichkeit, sich mit einem Online-Arzt zu verbinden
Bei akutem Notfall rät das System umgehend zum Anruf eines Notarztes
Hilft dabei, die eigenen Symptome besser einzuschätzen, ersetzt aber keine medizinische Beratung oder die Notfallambulanz
Bei ernsthaften Symptomen hat der Weg zum Arzt oberste Priorität."
axa,Mitarbeiterabsicherung - Corporate Employee Benefits,Krankenversicherung,"Unterstützung bei der Mitarbeiterbindung und -gewinnung durch umfassende Leistungen zur Mitarbeiterabsicherung
Betriebliche Altersversorgung sowie betriebliche und internationale Krankenversicherung
Positive Auswirkungen auf das Betriebsklima und wachsende Mitarbeiterloyalität
Umfassende Beratung und Betreuung zur Mitarbeiterabsicherung aus einer Hand durch das Geschäftsfeld Corporate Employee Benefits (CEB)
Individuell auf den Betrieb abgestimmte Lösungen zur Steigerung der Attraktivität als Arbeitgeber
Ganzheitliches Konzept im Bereich Gesundheit und Vorsorge
Präventionsangebote zur Vermeidung von Krankheiten
Krankheitsschutz durch zusätzliche privatärztliche Leistungen im Krankheitsfall und versicherbares Krankentagegeld
Invaliditäts- und Angehörigenversorgung zum Schutz der Mitarbeiter bzw. deren Hinterbliebenen vor finanziellen Sorgen
Altersversorgung zur Gewährleistung einer angemessenen finanziellen Sicherheit im Alter
Verschiedene Durchführungsmöglichkeiten der betrieblichen Altersversorgung
Betriebliche Krankenversicherung als Personalinstrument zur Erhaltung und Förderung der Mitarbeitergesundheit
Internationale Krankenversicherung für weltweit eingesetzte Mitarbeiter
Unterstützung bei der Positionierung auf dem Personalmarkt im Zuge des demografischen Wandels."
axa,Lieferwagen-Versicherung,Haftpflichtversicherung,"Extra-Sicherheit für Ihren Lkw bis zu 3,5 t zulässigem Gesamtgewicht
Kfz-Haftpflichtversicherung, die für Schäden aufkommt, die mit Ihrem Fahrzeug verursacht werden und unberechtigte Forderungen gegen Sie abwehrt
Teilkaskoversicherung bietet Sicherheit bei Brand, Diebstahl, Explosion, Zusammenstoß mit allen Tieren, Blitzschlag, Überschwemmung und Glasbruch
Vollkaskoversicherung bietet umfassenden Schutz bei selbst verursachten Unfällen sowie mut- und böswilliger Beschädigung durch Dritte
Zwei Tarifoptionen: ""mobil kompakt"" für starken, aber günstigen Kfz-Schutz und ""mobil komfort"" für hohe Ansprüche mit außergewöhnlichen Leistungen
Haftpflichtleistungen mit einer Deckungssumme bis zu 100 Millionen Euro pauschal und bei Personenschäden bis zu 15 Mio. Euro pro Person
Teilkaskoleistungen schützen vor Schäden durch Brand, Glasbruch, Diebstahl, Hagel und andere Naturereignisse
Neupreisentschädigung bis 6 Monate ab Zulassung bei ""mobil kompakt"" und bis 12 Monate ab Zulassung bei ""mobil komfort""
Vollkaskoleistungen schützen vor Schäden durch Unfall (auch selbstverschuldet) oder Vandalismus
GAP-Deckung bei Leasing und Kreditfinanzierung
Optionale Zusatzbausteine wie Allgefahrendeckung, Erhöhung des Wiederbeschaffungswertes, Insassenunfallversicherung und Fahrerschutzversicherung
Schadenmeldung rund um die Uhr möglich
Möglichkeit zur Suche einer Partnerwerkstatt
Möglichkeit zur Meldung einer Panne direkt online."
axa,Kfz-Flottenversicherung,Haftpflichtversicherung,"Empfohlen für Unternehmen, die mehr als 10 Kraftfahrzeuge besitzen
Absicherung des Fuhrparks gegen Unfälle oder Diebstähle
Mitversicherung der groben Fahrlässigkeit
Einheitlicher Flottenbeitragssatz
Einheitlicher Flottenbeitragssatz auch für neu hinzukommende Fahrzeuge
Sonderaufbauten/Sonderausstattungen bis 50.000 Euro mitversichert
Neuwertentschädigung für PKW und LKW im Werkverkehr bis 3,5 t. im ersten Jahr (im Falle eines Totalschadens 18 Monate)
Traveller-Deckung für angemietete Fahrzeuge im Ausland
GAP-Deckung für geleaste und finanzierte Fahrzeuge gilt für PKW und LKW im Werkverkehr bis 3,5 t. prämienfrei mitversichert (Ausnahme: Mietwagen, Taxen und Selbstfahrervermietfahrzeuge)
Individuell auf den Fuhrpark zugeschnittene Versicherungslösung für den Haftpflicht- und Kaskobereich
Erweiterungen verfügbar, darunter All-Risk-Deckung, Fahrerschutzversicherung, BBB-Deckung und Schutzbrief für PKW, LKW und Anhänger im Werkverkehr."
axa,Kfz-Versicherungen von AXA,Haftpflichtversicherung,"Inklusive Schutzbrief und kostenlosem Ersatzfahrzeug
Möglichkeit, den Tarif in 3 Minuten zu berechnen und direkt online abzuschließen
Sofortige Erhaltung der Versicherungsbestätigung (eVB) per SMS
Kfz-Haftpflicht bietet Schutz bei Schäden, die Ihr Auto bei anderen verursacht mit 100 Mio. € Deckungssumme bei Sach- und Personenschäden
Mallorca-Police: Zusatzschutz für Mietwagen im Ausland
Abwehr von unberechtigten Ansprüchen
Teilkasko sichert Ihr eigenes Fahrzeug ab mit Rundum-Schutz bei Diebstahl, Wildunfall und Glasbruch
Umfassender Schutz bei Naturgewalten
Versicherungsschutz bei Brand oder Explosion
Vollkasko bietet Rundum-Schutz für Ihr Fahrzeug mit allen Leistungen der Teilkasko inklusive
Schäden durch selbst verursachte Unfälle und Vandalismus sind abgedeckt
Schadenservice Auto bietet schnelle Hilfe im Schadenfall mit Übernahme der kompletten Schadensabwicklung und Reparatur
Kostenloses Ersatzfahrzeug – inkl. Hol- und Bringservice
10% Rabatt auf den Kfz-Kaskobeitrag bei Wahl eines Werkstattbausteins
Möglichkeit, den Tarif mit verschiedenen Optionen individuell anzupassen, wie Mobilitätsgarantie, Tier Extra, Fahrzeugwert Extra & Top, Fahrerschutz, Extraschutz, Rabattschutz Top, Schutzbrief, Smart Repair."
